gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
33	910460433	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:48091	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Sierra	Badajoz	PRESENT	NA	bafca313-f02c-4ce7-9cba-760770a0e4b9	39.03	-5.48	550	NA	NA	NA	NA	NA	2010-03-30T00:00:00	30	3	2010	2684469	2684451	PRESERVED_SPECIMEN	CICYTEX	HSS	48091		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	M. Gutiérrez;F.M. Vázquez	NA	NA	2023-09-07T07:14:29.590Z		INSTITUTION_MATCH_NONE
343	910458956	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:46084	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Ctra. El Ladrillar, río Ladrillar	Cáceres	PRESENT	NA	bafca313-f02c-4ce7-9cba-760770a0e4b9	40.46	-6.24	550	NA	NA	NA	NA	NA	2010-04-23T00:00:00	23	4	2010	2684469	2684451	PRESERVED_SPECIMEN	CICYTEX	HSS	46084		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	J. Blanco;D. García;F. Márquez	NA	NA	2023-09-07T07:14:30.556Z		INSTITUTION_MATCH_NONE
362	910458652	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:45711	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Proximidades	Cáceres	PRESENT	NA	bafca313-f02c-4ce7-9cba-760770a0e4b9	40.42	-6.15	550	NA	NA	NA	NA	NA	2010-04-23T00:00:00	23	4	2010	2684469	2684451	PRESERVED_SPECIMEN	CICYTEX	HSS	45711		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	J. Blanco;D. García;F. Márquez	NA	NA	2023-09-07T07:14:29.947Z		INSTITUTION_MATCH_NONE
373	910458582	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:45593	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Embalse del Pintado. Margen derecho	Sevilla	PRESENT	NA	bafca313-f02c-4ce7-9cba-760770a0e4b9	37.99	-5.95	550	NA	NA	NA	NA	NA	2010-04-20T00:00:00	20	4	2010	2684469	2684451	PRESERVED_SPECIMEN	CICYTEX	HSS	45593		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	M. Cabeza de Vaca;M.J. Guerra;M. Gutiérrez;M.C. Martínez;F.M. Vázquez	NA	NA	2023-09-07T07:14:29.816Z		INSTITUTION_MATCH_NONE
386	910456186	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:42680	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Ctra. N502, km 75	Ávila	PRESENT	NA	bafca313-f02c-4ce7-9cba-760770a0e4b9	40.2	-5.04	550	NA	NA	NA	NA	NA	2009-05-27T00:00:00	27	5	2009	2684469	2684451	PRESERVED_SPECIMEN	CICYTEX	HSS	42680		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	F. Márquez;F.M. Vázquez	NA	NA	2023-09-07T07:14:31.645Z		INSTITUTION_MATCH_NONE
391	910454574	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:40657	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Ctra. Castañar de Ibor a Bohonal de Ibor. Ctra. EX118, proximidades del km 36	Cáceres	PRESENT	NA	bafca313-f02c-4ce7-9cba-760770a0e4b9	39.66	-5.42	550	NA	775	75	NA	NA	2009-03-12T00:00:00	12	3	2009	2684469	2684451	PRESERVED_SPECIMEN	CICYTEX	HSS	40657		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	A. Bejarano;M. Gutiérrez;F.M. Vázquez	NA	NA	2023-09-07T07:14:29.636Z		INSTITUTION_MATCH_NONE
4110	910446455	962cceea-f762-11e1-a439-00145eb45e9a	MGC:MGC-Cormof:78122-1	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Coín; Sierra Negra	Ma	PRESENT	1	7fadb370-f921-11dd-af50-b8a03c50a862	36.60101	-4.79306	1	NA	580	0	NA	NA	2014-02-15T00:00:00	15	2	2014	2684469	2684451	PRESERVED_SPECIMEN	MGC	MGC-Cormof	78122-1		B. Díez Garretas & J. Pereña		CC_BY_NC_4_0		J. Pereña	NA	NA	2023-09-07T09:06:07.286Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
425	895351194	834b7330-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia ( H. Gay) Debeaux	( H. Gay) Debeaux	ES	Vilvestre, Monte Gudín	Sa	PRESENT	NA	a6deb94a-2c40-47ec-a678-3d502cd42bc2	41.130001	-6.76	NA	NA	NA	NA	NA	NA		NA	NA	NA	2684469	2684451	PRESERVED_SPECIMEN	SALA	SALA	134449-1				CC_BY_NC_4_0		Ladero, M.; Amor, A. & González, F.J.	NA	NA	2023-09-07T09:11:08.859Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4310	895246080	834a4794-f762-11e1-a439-00145eb45e9a	D909846F-21F2-4D7D-BCE1-D74534A63EBC	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	La Pobla de Benifassà (El Baix Maestrat), capçalera del bc. de La Tenalla	Castelló	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.66	0.22	7071	NA	1000	0	NA	NA	1994-08-23T00:00:00	23	8	1994	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	35876-1	4131	C. Jiménez		CC_BY_NC_4_0		Villaescusa & Tirado	NA	NA	2023-09-07T09:10:07.834Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4510	895240751	834a4794-f762-11e1-a439-00145eb45e9a	43C82316-8FA2-4427-9CFA-F89B5A3B1DF5	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Castell de Cabres (El Baix Maestrat), El Bovalar	Castelló	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.66	0.1	7071	NA	1100	0	NA	NA	1997-03-18T00:00:00	18	3	1997	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	28788-1	5268			CC_BY_NC_4_0		Villaescusa & Tirado	NA	NA	2023-09-07T09:10:07.341Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
478	895232838	834a4794-f762-11e1-a439-00145eb45e9a	9720D1EB-53C8-41A7-86FF-7FF383E6A782	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Tuéjar (Serrans), puente Tudela pr. río Tuéjar	València	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	39.76	-1.05	707	NA	520	0	NA	NA	2004-04-11T00:00:00	11	4	2004	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	218024-1		C. Jiménez		CC_BY_NC_4_0		C. Torres Gómez	NA	NA	2023-09-07T09:10:08.553Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
48	895223084	834a4794-f762-11e1-a439-00145eb45e9a	E0603953-7472-4DF3-8ACB-E1C87AB1ABE4	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Gere	Huesca	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	42.5	-0.02	707	NA	1200	0	NA	NA	1995-11-01T00:00:00	1	11	1995	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	208397-1				CC_BY_NC_4_0		A. Martínez	NA	NA	2023-09-07T09:10:06.609Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
491	895221429	834a4794-f762-11e1-a439-00145eb45e9a	28A895EB-0DFB-464C-8C6A-69D9AA70B4EE	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Almonacid	Zaragoza	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	41.4	-1.34	707	NA	630	0	NA	NA	1993-05-30T00:00:00	30	5	1993	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	206851-1				CC_BY_NC_4_0		A. Martínez	NA	NA	2023-09-07T09:10:08.355Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
501	895220998	834a4794-f762-11e1-a439-00145eb45e9a	541C3F17-FEE0-4F07-A3FF-E38EBC4ABCE0	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	El Toro (Alt Palància), pista sobre l´estret de Cascajar	Castelló	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	39.94	-0.75	707	NA	1010	0	NA	NA	2011-07-28T00:00:00	28	7	2011	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	206542-1	196000137			CC_BY_NC_4_0		J.Casabó	NA	NA	2023-09-07T09:10:05.847Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
511	895216968	834a4794-f762-11e1-a439-00145eb45e9a	6533A462-C065-450A-B9D8-064192DE853A	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Cretas, rambla del río Algas	Teruel	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.91	0.25	707	NA	487	0	NA	NA	2004-04-19T00:00:00	19	4	2004	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	202254-1				CC_BY_NC_4_0		C. Fabregat & S. López Udias	NA	NA	2023-09-07T09:10:08.577Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
521	895199349	834a4794-f762-11e1-a439-00145eb45e9a	6084E8C4-1D5D-4AFD-9F8F-78324B7EB933	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Mira, hoces del río Mira	Cuenca	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	39.7	-1.46	707	NA	800	0	NA	NA	2007-05-05T00:00:00	5	5	2007	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	183404-1				CC_BY_NC_4_0		G. Mateo	NA	NA	2023-09-07T09:10:08.558Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
